30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
151.6236585,196.2198903,208.2725972
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
30.47275439,106.8762189,201.4366181
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
76.90651158,161.8768344,240.7804109
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
76.90651158,161.8768344,240.7804109
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
76.90651158,161.8768344,240.7804109
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
76.90651158,161.8768344,240.7804109
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
230.4727929,239.3675736,233.4114381
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
104.89674,153.62112,149.4539074
104.89674,153.62112,149.4539074
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
76.90651158,161.8768344,240.7804109
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
76.90651158,161.8768344,240.7804109
30.47275439,106.8762189,201.4366181
76.90651158,161.8768344,240.7804109
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
30.47275439,106.8762189,201.4366181
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
76.90651158,161.8768344,240.7804109
76.90651158,161.8768344,240.7804109
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
151.6236585,196.2198903,208.2725972
